"file_name","core_name","rdata_file_name","CLASSIFICATION","YEAR","Key","Type","Value"
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","Distance","Min.",1.09
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","Distance","NA's",209
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","Duration","1st Qu.",9.43
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","Duration","3rd Qu.",26.33
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","Duration","Max.",2158.37
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","Duration","Mean",23.65
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","Duration","Median",16.32
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","Duration","Min.",1.85
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","Duration","NA's",209
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","GENDER","F",23552
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","GENDER","M",24591
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","NPI_n","Count",60
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","RACE","Black",3952
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","RACE","Not Provided",7328
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","RACE","Other",1775
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","RACE","White",35088
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","row_n","Count",96893
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","zip_add_combination_n","Count",1585
"2. NPI/2.2 NPI_pediatrics_19.csv","pediatrics_19","3. df_geo/3.2 df_geo_pediatrics_19.RData","Pediatrics","2019","ZIP_n","Count",477
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","address_n","Count",40
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","AGE_RANGE_DFS","00 - 04",16320
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","AGE_RANGE_DFS","05 - 09",8125
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","AGE_RANGE_DFS","10 - 14",7669
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","AGE_RANGE_DFS","15 - 19",4579
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","AGE_RANGE_DFS","20 - 24",279
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","AGE_RANGE_DFS","25 - 29",56
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","AGE_RANGE_DFS","30 - 34",47
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","AGE_RANGE_DFS","35 - 39",19
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","AGE_RANGE_DFS","40 - 44",68
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","AGE_RANGE_DFS","45 - 49",50
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","AGE_RANGE_DFS","50 - 54",68
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","AGE_RANGE_DFS","55 - 59",83
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","AGE_RANGE_DFS","60 - 64",74
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","BEN_ID_n","Count",14796
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","CLAIM_GUID_n","Count",37436
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","Distance","1st Qu.",7.12
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","Distance","3rd Qu.",25.94
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","Distance","Max.",3653.99
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","Distance","Mean",24.17
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","Distance","Median",12.11
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","Distance","Min.",0.5
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","Distance","NA's",121
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","Duration","1st Qu.",9.76
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","Duration","3rd Qu.",26.37
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","Duration","Max.",2427.77
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","Duration","Mean",23.46
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","Duration","Median",16.65
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","Duration","Min.",1.3
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","Duration","NA's",121
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","GENDER","F",18282
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","GENDER","M",19155
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","NPI_n","Count",58
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","RACE","Black",3137
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","RACE","Not Provided",5919
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","RACE","Other",3393
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","RACE","White",24988
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","row_n","Count",79353
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","zip_add_combination_n","Count",1451
"2. NPI/2.2 NPI_pediatrics_20.csv","pediatrics_20","3. df_geo/3.2 df_geo_pediatrics_20.RData","Pediatrics","2020","ZIP_n","Count",467
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","address_n","Count",39
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","AGE_RANGE_DFS","00 - 04",18979
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","AGE_RANGE_DFS","05 - 09",10054
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","AGE_RANGE_DFS","10 - 14",8776
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","AGE_RANGE_DFS","15 - 19",5136
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","AGE_RANGE_DFS","20 - 24",413
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","AGE_RANGE_DFS","25 - 29",125
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","AGE_RANGE_DFS","30 - 34",106
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","AGE_RANGE_DFS","35 - 39",106
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","AGE_RANGE_DFS","40 - 44",111
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","AGE_RANGE_DFS","45 - 49",60
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","AGE_RANGE_DFS","50 - 54",111
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","AGE_RANGE_DFS","55 - 59",165
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","AGE_RANGE_DFS","60 - 64",176
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","BEN_ID_n","Count",16475
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","CLAIM_GUID_n","Count",44314
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","Distance","1st Qu.",7.12
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","Distance","3rd Qu.",30.56
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","Distance","Max.",2827.71
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","Distance","Mean",32.24
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","Distance","Median",14.38
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","Distance","Min.",1.09
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","Distance","NA's",171
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","Duration","1st Qu.",9.99
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","Duration","3rd Qu.",30.07
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","Duration","Max.",1748.01
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","Duration","Mean",29.12
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","Duration","Median",16.7
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","Duration","Min.",1.85
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","Duration","NA's",171
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","GENDER","F",21406
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","GENDER","M",22912
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","NPI_n","Count",57
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","RACE","Black",3884
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","RACE","Not Provided",6902
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","RACE","Other",4938
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","RACE","White",28594
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","row_n","Count",94436
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","zip_add_combination_n","Count",1459
"2. NPI/2.2 NPI_pediatrics_21.csv","pediatrics_21","3. df_geo/3.2 df_geo_pediatrics_21.RData","Pediatrics","2021","ZIP_n","Count",467
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","address_n","Count",42
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","AGE_RANGE_DFS","00 - 04",17478
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","AGE_RANGE_DFS","05 - 09",10709
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","AGE_RANGE_DFS","10 - 14",8866
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","AGE_RANGE_DFS","15 - 19",5542
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","AGE_RANGE_DFS","20 - 24",375
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","AGE_RANGE_DFS","25 - 29",87
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","AGE_RANGE_DFS","30 - 34",44
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","AGE_RANGE_DFS","35 - 39",30
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","AGE_RANGE_DFS","40 - 44",34
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","AGE_RANGE_DFS","45 - 49",13
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","AGE_RANGE_DFS","50 - 54",6
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","AGE_RANGE_DFS","55 - 59",28
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","AGE_RANGE_DFS","60 - 64",15
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","BEN_ID_n","Count",15936
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","CLAIM_GUID_n","Count",43223
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","Distance","1st Qu.",7.12
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","Distance","3rd Qu.",34.17
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","Distance","Max.",3806.68
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","Distance","Mean",42.44
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","Distance","Median",15.01
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","Distance","Min.",1.09
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","Distance","NA's",86
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","Duration","1st Qu.",9.42
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","Duration","3rd Qu.",31.93
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","Duration","Max.",2685.89
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","Duration","Mean",36.16
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","Duration","Median",17.15
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","Duration","Min.",1.85
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","Duration","NA's",86
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","GENDER","F",20557
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","GENDER","M",22670
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","NPI_n","Count",59
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","RACE","Black",3671
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","RACE","Not Provided",5482
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","RACE","Other",5432
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","RACE","White",28642
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","row_n","Count",88707
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","zip_add_combination_n","Count",1478
"2. NPI/2.2 NPI_pediatrics_22.csv","pediatrics_22","3. df_geo/3.2 df_geo_pediatrics_22.RData","Pediatrics","2022","ZIP_n","Count",465
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","address_n","Count",3
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","AGE_RANGE_DFS","00 - 04",103
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","AGE_RANGE_DFS","05 - 09",8
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","AGE_RANGE_DFS","10 - 14",40
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","AGE_RANGE_DFS","15 - 19",71
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","AGE_RANGE_DFS","20 - 24",35
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","AGE_RANGE_DFS","25 - 29",27
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","AGE_RANGE_DFS","30 - 34",12
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","AGE_RANGE_DFS","35 - 39",16
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","AGE_RANGE_DFS","40 - 44",16
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","AGE_RANGE_DFS","45 - 49",12
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","AGE_RANGE_DFS","50 - 54",15
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","AGE_RANGE_DFS","55 - 59",15
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","AGE_RANGE_DFS","60 - 64",2
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","BEN_ID_n","Count",241
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","CLAIM_GUID_n","Count",372
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","Distance","1st Qu.",5.4
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","Distance","3rd Qu.",5.4
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","Distance","Max.",248.6
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","Distance","Mean",11.74
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","Distance","Median",5.4
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","Distance","Min.",2.11
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","Duration","1st Qu.",7.14
"2. NPI/2.4 NPI_preventive_18.csv","preventive_18","3. df_geo/3.4 df_geo_preventive_18.RData","Preventive Medicine","2018","Duration","3rd Qu.",7.14
